ID_Venta,Fecha,Pais,Ciudad,Cliente,Producto,Categoria,Cantidad,Precio_Unitario,Monto_Total,Medio_Envio,Estado_Envio
226,1/7/2024,Uruguay,Montevideo,Laura Rodriguez,Camara,Electronica,3,370.34,1111.02,Terrestre,Entregado
227,25/10/2024,Ecuador,Quito,Luis Sanchez,Celular,Electronica,3,834.88,2504.64,Maritimo,En transito
228,7/2/2024,Uruguay,Montevideo,Luis Sanchez,Celular,Electronica,4,421.53,1686.12,Aereo,Entregado
229,6/7/2024,Brasil,Rio de Janeiro,Lucia Rodriguez,Monitor,Electronica,2,478.4,956.8,Terrestre,Entregado
230,3/1/2025,Bolivia,Santa Cruz,Maria Lopez,Escritorio,Muebles,3,897.37,2692.11,Aereo,En transito
231,8/7/2024,Venezuela,Valencia,Ana Perez,Impresora,Oficina,1,211.48,211.48,Aereo,Cancelado
232,4/5/2024,Paraguay,Encarnacion,Carlos Martinez,Laptop,Electronica,2,656.47,1312.94,Aereo,Entregado
233,17/1/2025,Bolivia,La Paz,Laura Martinez,Monitor,Electronica,5,918.89,4594.45,Maritimo,Entregado
234,14/10/2024,Venezuela,Caracas,Luis Garcia,Celular,Electronica,5,373.77,1868.85,Terrestre,Pendiente
235,19/6/2024,Ecuador,Guayaquil,Lucia Sanchez,Escritorio,Muebles,5,829.45,4147.25,Aereo,Pendiente
236,1/7/2024,Colombia,Medellin,Maria Martinez,Monitor,Electronica,5,417.84,2089.2,Terrestre,Cancelado
237,6/3/2024,Uruguay,Salto,Pedro Perez,Silla ergonomica,Muebles,5,872.22,4361.1,Aereo,En transito
238,30/6/2024,Bolivia,Santa Cruz,Ana Garcia,Celular,Electronica,5,481.68,2408.4,Terrestre,Cancelado
239,20/7/2024,Venezuela,Valencia,Maria Garcia,Celular,Electronica,1,924.2,924.2,Terrestre,Pendiente
240,7/1/2024,Bolivia,Santa Cruz,Luis Garcia,Celular,Electronica,4,439.97,1759.88,Aereo,En transito
241,28/2/2024,Uruguay,Paysandu,Juan Lopez,Laptop,Electronica,5,737.86,3689.3,Terrestre,En transito
242,16/6/2024,Paraguay,Asuncion,Pedro Perez,Silla ergonomica,Muebles,2,862.71,1725.42,Aereo,Pendiente
243,15/7/2024,Uruguay,Paysandu,Maria Martinez,Monitor,Electronica,3,1008.42,3025.26,Aereo,Pendiente
244,13/1/2025,Colombia,Medellin,Juan Perez,Silla ergonomica,Muebles,3,173.5,520.5,Terrestre,Entregado
245,22/1/2024,Ecuador,Quito,Luis Lopez,Laptop,Electronica,3,1157.03,3471.09,Terrestre,En transito
246,25/1/2024,Colombia,Bogota,Carlos Rodriguez,Impresora,Oficina,4,385.46,1541.84,Maritimo,Entregado
247,22/9/2024,Brasil,Brasilia,Ana Garcia,Tablet,Electronica,5,868.91,4344.55,Terrestre,Cancelado
248,14/2/2025,Colombia,Bogota,Pedro Perez,Teclado,Accesorios,2,1183.96,2367.92,Terrestre,Pendiente
249,8/10/2024,Venezuela,Caracas,Pedro Garcia,Silla ergonomica,Muebles,4,545.08,2180.32,Maritimo,Cancelado
250,4/6/2024,Bolivia,Cochabamba,Luis Perez,Auriculares,Accesorios,5,363.41,1817.05,Maritimo,Cancelado
251,6/1/2024,Bolivia,Cochabamba,Luis Rodriguez,Teclado,Accesorios,2,730.83,1461.66,Terrestre,Pendiente
252,11/5/2024,Chile,Concepcion,Juan Martinez,Camara,Electronica,2,440.79,881.58,Maritimo,En transito
253,3/2/2025,Venezuela,Maracaibo,Luis Martinez,Teclado,Accesorios,1,173.35,173.35,Terrestre,Entregado
254,26/1/2025,Venezuela,Caracas,Lucia Sanchez,Camara,Electronica,5,579.05,2895.25,Maritimo,En transito
255,16/1/2024,Colombia,Medellin,Luis Garcia,Silla ergonomica,Muebles,5,1196.24,5981.2,Aereo,Entregado
256,29/12/2024,Venezuela,Valencia,Juan Sanchez,Silla ergonomica,Muebles,5,680.22,3401.1,Maritimo,Entregado
257,16/2/2024,Uruguay,Salto,Laura Sanchez,Silla ergonomica,Muebles,5,1189.76,5948.8,Maritimo,Cancelado
258,19/6/2024,Colombia,Medellin,Laura Martinez,Silla ergonomica,Muebles,1,857.56,857.56,Maritimo,Pendiente
259,24/1/2025,Argentina,Rosario,Maria Lopez,Auriculares,Accesorios,4,457.92,1831.68,Aereo,Entregado
260,25/3/2025,Brasil,Sao Paulo,Pedro Perez,Camara,Electronica,5,783.65,3918.25,Terrestre,En transito
261,28/6/2024,Bolivia,Cochabamba,Carlos Lopez,Escritorio,Muebles,1,883.69,883.69,Aereo,Cancelado
262,30/9/2024,Ecuador,Guayaquil,Luis Martinez,Auriculares,Accesorios,3,445.3,1335.9,Terrestre,En transito
263,20/6/2024,Ecuador,Cuenca,Ana Garcia,Auriculares,Accesorios,1,706.79,706.79,Maritimo,Pendiente
264,27/12/2024,Ecuador,Guayaquil,Laura Garcia,Auriculares,Accesorios,2,661.72,1323.44,Maritimo,Pendiente
265,7/11/2024,Argentina,Cordoba,Carlos Perez,Laptop,Electronica,2,329.3,658.6,Aereo,Cancelado
266,8/3/2024,Paraguay,Encarnacion,Maria Rodriguez,Tablet,Electronica,2,1088.96,2177.92,Terrestre,Pendiente
267,1/9/2024,Chile,Santiago,Lucia Rodriguez,Tablet,Electronica,5,105.71,528.55,Terrestre,Pendiente
268,26/3/2025,Bolivia,Cochabamba,Laura Lopez,Monitor,Electronica,5,437.53,2187.65,Maritimo,Entregado
269,12/1/2024,Ecuador,Guayaquil,Ana Perez,Camara,Electronica,5,1183.25,5916.25,Maritimo,Cancelado
270,11/5/2024,Colombia,Bogota,Ana Martinez,Monitor,Electronica,3,288.37,865.11,Terrestre,En transito
271,21/4/2024,Bolivia,Cochabamba,Maria Martinez,Teclado,Accesorios,5,355.51,1777.55,Maritimo,Pendiente
272,17/2/2025,Uruguay,Salto,Laura Garcia,Impresora,Oficina,5,134.11,670.55,Maritimo,Cancelado
273,27/6/2024,Colombia,Bogota,Maria Rodriguez,Escritorio,Muebles,4,830.36,3321.44,Aereo,Cancelado
274,6/1/2024,Brasil,Rio de Janeiro,Carlos Sanchez,Teclado,Accesorios,2,1027.41,2054.82,Aereo,En transito
275,19/11/2024,Venezuela,Maracaibo,Luis Perez,Silla ergonomica,Muebles,1,346.02,346.02,Maritimo,En transito
276,5/3/2024,Ecuador,Cuenca,Pedro Garcia,Teclado,Accesorios,3,256.53,769.59,Maritimo,Cancelado
277,5/7/2024,Ecuador,Guayaquil,Laura Perez,Impresora,Oficina,3,1145.86,3437.58,Terrestre,Entregado
278,19/3/2024,Ecuador,Cuenca,Lucia Rodriguez,Teclado,Accesorios,2,830.38,1660.76,Maritimo,Pendiente
279,26/12/2024,Peru,Arequipa,Luis Perez,Celular,Electronica,5,259.69,1298.45,Aereo,Cancelado
280,23/11/2024,Argentina,Rosario,Pedro Lopez,Teclado,Accesorios,1,112.21,112.21,Maritimo,Cancelado
281,20/3/2025,Ecuador,Cuenca,Pedro Rodriguez,Monitor,Electronica,5,909.27,4546.35,Maritimo,Pendiente
282,6/3/2024,Peru,Arequipa,Luis Rodriguez,Teclado,Accesorios,2,97.57,195.14,Terrestre,En transito
283,10/1/2024,Paraguay,Encarnacion,Pedro Martinez,Monitor,Electronica,5,393.3,1966.5,Aereo,Entregado
284,17/4/2024,Bolivia,La Paz,Luis Rodriguez,Tablet,Electronica,1,433.58,433.58,Aereo,Cancelado
285,2/3/2024,Colombia,Bogota,Juan Perez,Camara,Electronica,4,740.75,2963,Maritimo,Entregado
286,20/4/2024,Peru,Arequipa,Maria Garcia,Celular,Electronica,2,1063.35,2126.7,Maritimo,Cancelado
287,28/12/2024,Paraguay,Encarnacion,Laura Sanchez,Escritorio,Muebles,1,846.86,846.86,Aereo,Cancelado
288,11/11/2024,Bolivia,La Paz,Carlos Lopez,Celular,Electronica,2,84.35,168.7,Aereo,En transito
289,23/1/2024,Brasil,Sao Paulo,Maria Garcia,Auriculares,Accesorios,5,519.27,2596.35,Maritimo,En transito
290,19/4/2024,Colombia,Bogota,Ana Sanchez,Teclado,Accesorios,5,252.21,1261.05,Terrestre,Entregado
291,6/9/2024,Bolivia,Santa Cruz,Maria Garcia,Escritorio,Muebles,1,917.14,917.14,Terrestre,Pendiente
292,4/5/2024,Venezuela,Caracas,Lucia Perez,Escritorio,Muebles,4,140.53,562.12,Terrestre,Entregado
293,3/11/2024,Argentina,Buenos Aires,Juan Lopez,Silla ergonomica,Muebles,1,737.14,737.14,Maritimo,En transito
294,30/8/2024,Peru,Lima,Carlos Perez,Monitor,Electronica,3,476.54,1429.62,Terrestre,Entregado
295,6/12/2024,Colombia,Medellin,Juan Sanchez,Tablet,Electronica,5,1010.38,5051.9,Maritimo,Pendiente
296,22/3/2024,Brasil,Brasilia,Carlos Lopez,Laptop,Electronica,1,825.55,825.55,Terrestre,Entregado
297,22/3/2025,Chile,Valparaiso,Carlos Martinez,Tablet,Electronica,5,669.93,3349.65,Terrestre,En transito
298,10/1/2024,Bolivia,La Paz,Carlos Garcia,Silla ergonomica,Muebles,3,141.45,424.35,Terrestre,Entregado
299,5/3/2024,Bolivia,La Paz,Juan Sanchez,Impresora,Oficina,3,962.02,2886.06,Maritimo,Entregado
300,5/4/2024,Chile,Concepcion,Juan Martinez,Tablet,Electronica,4,1191.95,4767.8,Aereo,En transito
301,20/3/2024,Argentina,Rosario,Carlos Perez,Auriculares,Accesorios,1,79.34,79.34,Terrestre,Pendiente
302,29/12/2024,Argentina,Buenos Aires,Carlos Garcia,Monitor,Electronica,2,1037.33,2074.66,Aereo,Entregado
303,12/6/2024,Paraguay,Asuncion,Carlos Sanchez,Laptop,Electronica,4,853.57,3414.28,Maritimo,Cancelado
304,18/8/2024,Venezuela,Valencia,Ana Perez,Monitor,Electronica,3,111.18,333.54,Maritimo,Entregado
305,5/3/2025,Bolivia,La Paz,Laura Perez,Teclado,Accesorios,1,696.48,696.48,Maritimo,Pendiente
306,2/2/2024,Paraguay,Encarnacion,Laura Sanchez,Monitor,Electronica,3,898.92,2696.76,Maritimo,Entregado
307,11/3/2025,Ecuador,Cuenca,Pedro Sanchez,Laptop,Electronica,1,920.05,920.05,Terrestre,Pendiente
308,11/1/2025,Bolivia,La Paz,Carlos Rodriguez,Celular,Electronica,4,463.44,1853.76,Maritimo,Entregado
309,20/11/2024,Ecuador,Cuenca,Ana Garcia,Laptop,Electronica,3,243.71,731.13,Terrestre,Entregado
310,20/1/2025,Brasil,Brasilia,Laura Martinez,Auriculares,Accesorios,1,971.95,971.95,Terrestre,Cancelado
311,16/1/2024,Peru,Cusco,Laura Sanchez,Silla ergonomica,Muebles,5,629.75,3148.75,Maritimo,Cancelado
312,27/8/2024,Chile,Valparaiso,Laura Rodriguez,Tablet,Electronica,3,67.81,203.43,Aereo,Cancelado
313,7/3/2025,Peru,Cusco,Luis Perez,Tablet,Electronica,4,627.05,2508.2,Aereo,Pendiente
314,12/12/2024,Ecuador,Cuenca,Carlos Garcia,Auriculares,Accesorios,2,1109.46,2218.92,Terrestre,Entregado
315,11/6/2024,Chile,Valparaiso,Carlos Sanchez,Escritorio,Muebles,4,1071.72,4286.88,Maritimo,Cancelado
316,3/2/2025,Bolivia,Santa Cruz,Laura Perez,Laptop,Electronica,5,462.36,2311.8,Terrestre,En transito
317,19/4/2024,Peru,Lima,Luis Martinez,Celular,Electronica,1,530.32,530.32,Maritimo,Entregado
318,27/10/2024,Argentina,Cordoba,Luis Garcia,Escritorio,Muebles,4,866.8,3467.2,Aereo,En transito
319,30/8/2024,Uruguay,Salto,Laura Lopez,Silla ergonomica,Muebles,3,46.13,138.39,Terrestre,Pendiente
320,11/5/2024,Chile,Concepcion,Pedro Sanchez,Celular,Electronica,2,69.67,139.34,Aereo,En transito
321,5/11/2024,Uruguay,Salto,Carlos Sanchez,Camara,Electronica,1,295.75,295.75,Aereo,En transito
322,13/12/2024,Chile,Valparaiso,Lucia Sanchez,Tablet,Electronica,5,538.76,2693.8,Aereo,Cancelado
323,25/1/2024,Chile,Santiago,Luis Garcia,Monitor,Electronica,5,442.11,2210.55,Aereo,Cancelado
324,2/1/2025,Chile,Valparaiso,Juan Sanchez,Camara,Electronica,3,496.47,1489.41,Terrestre,Pendiente
325,19/12/2024,Chile,Concepcion,Luis Sanchez,Laptop,Electronica,4,810.88,3243.52,Terrestre,En transito
326,8/6/2024,Colombia,Cali,Juan Perez,Monitor,Electronica,2,803.79,1607.58,Maritimo,Pendiente
327,22/9/2024,Brasil,Sao Paulo,Pedro Perez,Escritorio,Muebles,5,530.82,2654.1,Terrestre,Pendiente
328,13/2/2025,Colombia,Cali,Luis Perez,Tablet,Electronica,5,950.27,4751.35,Terrestre,Entregado
329,24/5/2024,Brasil,Brasilia,Juan Martinez,Teclado,Accesorios,2,550.4,1100.8,Maritimo,Entregado
330,9/1/2025,Bolivia,Cochabamba,Pedro Garcia,Celular,Electronica,5,1016.87,5084.35,Maritimo,Pendiente
331,27/2/2025,Ecuador,Cuenca,Luis Sanchez,Silla ergonomica,Muebles,5,1020.27,5101.35,Terrestre,Entregado
332,7/1/2025,Uruguay,Montevideo,Pedro Martinez,Laptop,Electronica,2,1186.32,2372.64,Terrestre,Cancelado
333,17/10/2024,Venezuela,Maracaibo,Laura Perez,Auriculares,Accesorios,3,82.92,248.76,Aereo,Pendiente
334,2/1/2024,Peru,Cusco,Carlos Garcia,Camara,Electronica,1,32.81,32.81,Maritimo,En transito
335,6/11/2024,Chile,Valparaiso,Pedro Rodriguez,Teclado,Accesorios,5,585.4,2927,Terrestre,Entregado
336,2/12/2024,Peru,Lima,Ana Sanchez,Celular,Electronica,3,780.13,2340.39,Aereo,Cancelado
337,22/4/2024,Venezuela,Valencia,Luis Sanchez,Silla ergonomica,Muebles,2,76.97,153.94,Aereo,Entregado
338,20/12/2024,Bolivia,Cochabamba,Ana Lopez,Silla ergonomica,Muebles,2,695.82,1391.64,Aereo,Entregado
339,29/11/2024,Paraguay,Asuncion,Carlos Rodriguez,Tablet,Electronica,2,157.22,314.44,Terrestre,En transito
340,2/7/2024,Brasil,Sao Paulo,Luis Perez,Laptop,Electronica,4,973.03,3892.12,Terrestre,En transito
341,6/9/2024,Uruguay,Paysandu,Ana Garcia,Tablet,Electronica,5,1128.58,5642.9,Aereo,Pendiente
342,6/1/2024,Argentina,Buenos Aires,Carlos Garcia,Celular,Electronica,5,695.48,3477.4,Aereo,En transito
343,15/3/2024,Brasil,Sao Paulo,Laura Perez,Impresora,Oficina,5,498.68,2493.4,Aereo,Entregado
344,27/3/2024,Bolivia,Santa Cruz,Luis Martinez,Camara,Electronica,2,599.77,1199.54,Aereo,Entregado
345,20/6/2024,Colombia,Cali,Carlos Martinez,Teclado,Accesorios,4,817.91,3271.64,Maritimo,En transito
346,22/5/2024,Paraguay,Ciudad del Este,Juan Martinez,Escritorio,Muebles,2,921.82,1843.64,Terrestre,Pendiente
347,24/9/2024,Uruguay,Salto,Lucia Martinez,Silla ergonomica,Muebles,2,802.36,1604.72,Terrestre,Pendiente
348,29/9/2024,Chile,Valparaiso,Ana Sanchez,Celular,Electronica,4,687.96,2751.84,Aereo,Cancelado
349,5/2/2024,Brasil,Brasilia,Maria Sanchez,Auriculares,Accesorios,5,559.66,2798.3,Aereo,Pendiente
350,25/3/2024,Peru,Lima,Lucia Lopez,Monitor,Electronica,5,487.55,2437.75,Aereo,Cancelado
351,23/8/2024,Peru,Cusco,Laura Rodriguez,Auriculares,Accesorios,2,968.64,1937.28,Aereo,En transito
352,30/3/2024,Colombia,Cali,Laura Martinez,Laptop,Electronica,4,922.43,3689.72,Maritimo,Pendiente
353,31/3/2024,Chile,Santiago,Maria Rodriguez,Monitor,Electronica,1,1102.4,1102.4,Maritimo,En transito
354,9/3/2025,Argentina,Buenos Aires,Lucia Sanchez,Tablet,Electronica,1,875.09,875.09,Maritimo,Entregado
355,16/4/2024,Venezuela,Valencia,Luis Garcia,Camara,Electronica,1,1153.64,1153.64,Terrestre,Pendiente
356,12/3/2024,Peru,Cusco,Carlos Rodriguez,Camara,Electronica,2,131.49,262.98,Terrestre,En transito
357,5/5/2024,Paraguay,Ciudad del Este,Carlos Rodriguez,Monitor,Electronica,2,1147.65,2295.3,Terrestre,Pendiente
358,10/2/2025,Venezuela,Maracaibo,Luis Sanchez,Teclado,Accesorios,1,297.07,297.07,Maritimo,En transito
359,17/4/2024,Colombia,Bogota,Carlos Rodriguez,Escritorio,Muebles,1,892,892,Maritimo,Pendiente
360,6/5/2024,Venezuela,Caracas,Luis Garcia,Laptop,Electronica,4,1070.9,4283.6,Aereo,Cancelado
361,2/2/2025,Peru,Arequipa,Carlos Sanchez,Silla ergonomica,Muebles,5,151.99,759.95,Aereo,Pendiente
362,26/8/2024,Ecuador,Quito,Carlos Garcia,Camara,Electronica,1,206.27,206.27,Terrestre,Pendiente
363,2/9/2024,Venezuela,Maracaibo,Luis Lopez,Laptop,Electronica,2,680.7,1361.4,Maritimo,Pendiente
364,15/10/2024,Peru,Arequipa,Luis Sanchez,Tablet,Electronica,2,75.55,151.1,Terrestre,Cancelado
365,29/6/2024,Uruguay,Montevideo,Maria Lopez,Camara,Electronica,3,721.88,2165.64,Terrestre,Cancelado
366,3/6/2024,Argentina,Rosario,Luis Martinez,Silla ergonomica,Muebles,1,911.53,911.53,Aereo,Entregado
367,6/2/2025,Brasil,Rio de Janeiro,Luis Perez,Camara,Electronica,4,729.09,2916.36,Terrestre,Pendiente
368,1/7/2024,Bolivia,La Paz,Laura Rodriguez,Celular,Electronica,3,982.13,2946.39,Terrestre,En transito
369,10/2/2025,Bolivia,La Paz,Carlos Lopez,Laptop,Electronica,5,176.27,881.35,Aereo,Entregado
370,27/11/2024,Argentina,Buenos Aires,Laura Garcia,Laptop,Electronica,2,63.82,127.64,Aereo,Entregado
371,5/12/2024,Peru,Lima,Carlos Perez,Laptop,Electronica,4,265.52,1062.08,Terrestre,Pendiente
372,27/5/2024,Uruguay,Montevideo,Laura Lopez,Escritorio,Muebles,4,976.3,3905.2,Aereo,Pendiente
373,4/11/2024,Bolivia,Cochabamba,Pedro Lopez,Teclado,Accesorios,5,1104.6,5523,Aereo,Cancelado
374,31/3/2024,Ecuador,Guayaquil,Lucia Perez,Silla ergonomica,Muebles,5,913.07,4565.35,Maritimo,Pendiente
375,16/11/2024,Argentina,Buenos Aires,Laura Lopez,Escritorio,Muebles,1,449.07,449.07,Aereo,En transito
376,2/9/2024,Chile,Valparaiso,Maria Rodriguez,Auriculares,Accesorios,1,365.56,365.56,Aereo,Entregado
377,11/10/2024,Chile,Santiago,Juan Lopez,Laptop,Electronica,4,652.55,2610.2,Terrestre,En transito
378,5/1/2025,Peru,Cusco,Juan Garcia,Teclado,Accesorios,4,94.63,378.52,Terrestre,Cancelado
379,16/9/2024,Chile,Valparaiso,Maria Sanchez,Impresora,Oficina,4,78.96,315.84,Maritimo,Cancelado
380,14/9/2024,Uruguay,Montevideo,Juan Lopez,Escritorio,Muebles,1,367.25,367.25,Terrestre,Pendiente
381,6/2/2024,Colombia,Medellin,Lucia Garcia,Escritorio,Muebles,2,599.71,1199.42,Maritimo,En transito
382,27/6/2024,Argentina,Buenos Aires,Luis Sanchez,Escritorio,Muebles,2,365.58,731.16,Terrestre,En transito
383,8/4/2024,Uruguay,Salto,Luis Garcia,Celular,Electronica,5,814.98,4074.9,Aereo,En transito
384,13/1/2025,Colombia,Cali,Juan Sanchez,Escritorio,Muebles,4,997.87,3991.48,Maritimo,Cancelado
385,27/5/2024,Uruguay,Salto,Luis Perez,Teclado,Accesorios,5,255.23,1276.15,Maritimo,En transito
386,5/2/2025,Bolivia,Santa Cruz,Lucia Sanchez,Celular,Electronica,3,317.9,953.7,Maritimo,En transito
387,9/6/2024,Uruguay,Salto,Pedro Lopez,Silla ergonomica,Muebles,1,661.68,661.68,Maritimo,En transito
388,20/3/2024,Paraguay,Ciudad del Este,Maria Lopez,Monitor,Electronica,3,661.94,1985.82,Terrestre,Cancelado
389,10/1/2025,Bolivia,La Paz,Ana Sanchez,Impresora,Oficina,3,248.91,746.73,Terrestre,Cancelado
390,11/7/2024,Peru,Lima,Pedro Garcia,Laptop,Electronica,4,1084.45,4337.8,Terrestre,Pendiente
391,8/1/2024,Bolivia,La Paz,Laura Sanchez,Camara,Electronica,1,617.26,617.26,Maritimo,En transito
392,7/11/2024,Colombia,Medellin,Juan Rodriguez,Silla ergonomica,Muebles,1,701.34,701.34,Aereo,Entregado
393,19/10/2024,Uruguay,Montevideo,Laura Sanchez,Celular,Electronica,5,155.37,776.85,Aereo,Entregado
394,27/1/2025,Argentina,Cordoba,Maria Sanchez,Auriculares,Accesorios,4,168.2,672.8,Terrestre,En transito
395,14/4/2024,Colombia,Medellin,Ana Garcia,Laptop,Electronica,5,566.45,2832.25,Terrestre,Pendiente
396,20/9/2024,Bolivia,La Paz,Juan Perez,Silla ergonomica,Muebles,2,1014.35,2028.7,Maritimo,Cancelado
397,1/9/2024,Paraguay,Asuncion,Pedro Martinez,Monitor,Electronica,3,1116.84,3350.52,Aereo,Pendiente
398,17/6/2024,Venezuela,Maracaibo,Luis Lopez,Impresora,Oficina,2,256.8,513.6,Maritimo,Entregado
399,21/4/2024,Peru,Cusco,Juan Garcia,Auriculares,Accesorios,3,98.03,294.09,Maritimo,Cancelado
400,6/1/2025,Colombia,Cali,Carlos Martinez,Auriculares,Accesorios,4,442.02,1768.08,Maritimo,Cancelado
401,23/2/2024,Brasil,Sao Paulo,Maria Rodriguez,Escritorio,Muebles,3,793.9,2381.7,Terrestre,Cancelado
402,18/11/2024,Uruguay,Paysandu,Luis Martinez,Teclado,Accesorios,2,491.09,982.18,Aereo,Pendiente
403,29/1/2024,Venezuela,Maracaibo,Carlos Sanchez,Teclado,Accesorios,5,766.78,3833.9,Terrestre,En transito
404,13/12/2024,Peru,Cusco,Pedro Perez,Monitor,Electronica,4,267.13,1068.52,Maritimo,En transito
405,27/2/2024,Bolivia,Cochabamba,Lucia Rodriguez,Monitor,Electronica,2,533.68,1067.36,Aereo,Cancelado
406,14/6/2024,Argentina,Cordoba,Maria Martinez,Tablet,Electronica,1,480.27,480.27,Aereo,Cancelado
407,15/7/2024,Peru,Cusco,Luis Garcia,Silla ergonomica,Muebles,2,242.11,484.22,Aereo,En transito
408,28/2/2025,Chile,Concepcion,Laura Perez,Impresora,Oficina,1,1175.57,1175.57,Aereo,Cancelado
409,14/1/2025,Chile,Valparaiso,Pedro Lopez,Auriculares,Accesorios,2,202.79,405.58,Aereo,Cancelado
410,30/1/2024,Ecuador,Quito,Laura Perez,Monitor,Electronica,1,42.31,42.31,Terrestre,Cancelado
411,12/3/2024,Brasil,Brasilia,Pedro Perez,Silla ergonomica,Muebles,4,79.66,318.64,Aereo,Cancelado
412,11/12/2024,Colombia,Bogota,Carlos Lopez,Escritorio,Muebles,5,856.98,4284.9,Terrestre,En transito
413,13/1/2025,Colombia,Medellin,Ana Garcia,Monitor,Electronica,1,182.35,182.35,Aereo,Entregado
414,6/11/2024,Uruguay,Salto,Luis Martinez,Escritorio,Muebles,5,941.18,4705.9,Aereo,Pendiente
415,8/3/2025,Bolivia,Cochabamba,Pedro Lopez,Teclado,Accesorios,4,44.69,178.76,Terrestre,Pendiente
416,28/12/2024,Brasil,Sao Paulo,Maria Lopez,Auriculares,Accesorios,1,686.33,686.33,Terrestre,Cancelado
417,7/7/2024,Ecuador,Guayaquil,Laura Rodriguez,Laptop,Electronica,4,1103.57,4414.28,Maritimo,Pendiente
418,28/5/2024,Brasil,Rio de Janeiro,Lucia Sanchez,Celular,Electronica,3,25.39,76.17,Terrestre,Entregado
419,8/1/2025,Paraguay,Asuncion,Luis Sanchez,Impresora,Oficina,5,1195.29,5976.45,Maritimo,Cancelado
420,8/3/2024,Uruguay,Montevideo,Carlos Lopez,Celular,Electronica,2,744.93,1489.86,Maritimo,Entregado
421,23/5/2024,Paraguay,Ciudad del Este,Maria Rodriguez,Teclado,Accesorios,2,1056.2,2112.4,Terrestre,Cancelado
422,8/2/2025,Colombia,Medellin,Juan Martinez,Tablet,Electronica,2,1112.47,2224.94,Terrestre,Cancelado
423,12/6/2024,Peru,Cusco,Luis Perez,Auriculares,Accesorios,4,228.9,915.6,Aereo,Pendiente
424,16/5/2024,Bolivia,Cochabamba,Carlos Martinez,Teclado,Accesorios,1,243.91,243.91,Terrestre,Entregado
425,2/8/2024,Brasil,Sao Paulo,Carlos Garcia,Laptop,Electronica,1,405.84,405.84,Terrestre,Entregado
426,22/3/2024,Brasil,Rio de Janeiro,Lucia Lopez,Silla ergonomica,Muebles,2,346.9,693.8,Aereo,Pendiente
427,18/2/2025,Uruguay,Salto,Luis Perez,Escritorio,Muebles,5,924.82,4624.1,Maritimo,Cancelado
428,5/11/2024,Ecuador,Guayaquil,Pedro Perez,Monitor,Electronica,4,890.15,3560.6,Maritimo,Pendiente
429,8/1/2025,Uruguay,Montevideo,Juan Rodriguez,Silla ergonomica,Muebles,1,464.67,464.67,Aereo,Entregado
430,14/8/2024,Brasil,Sao Paulo,Maria Garcia,Escritorio,Muebles,4,26.08,104.32,Terrestre,Cancelado
431,9/11/2024,Colombia,Medellin,Pedro Lopez,Silla ergonomica,Muebles,4,344.62,1378.48,Aereo,Pendiente
432,29/10/2024,Ecuador,Cuenca,Juan Perez,Impresora,Oficina,5,370.91,1854.55,Aereo,Pendiente
433,14/1/2024,Ecuador,Cuenca,Lucia Garcia,Silla ergonomica,Muebles,5,1052.19,5260.95,Terrestre,Pendiente
434,15/6/2024,Uruguay,Salto,Carlos Martinez,Auriculares,Accesorios,5,996.92,4984.6,Maritimo,En transito
435,3/2/2025,Peru,Lima,Luis Martinez,Impresora,Oficina,3,45.85,137.55,Terrestre,En transito
436,31/5/2024,Colombia,Medellin,Maria Garcia,Tablet,Electronica,2,1097.19,2194.38,Maritimo,Entregado
437,17/11/2024,Peru,Lima,Luis Sanchez,Auriculares,Accesorios,3,1179.2,3537.6,Maritimo,Entregado
438,9/9/2024,Argentina,Cordoba,Luis Perez,Silla ergonomica,Muebles,3,485.03,1455.09,Maritimo,En transito
439,3/12/2024,Venezuela,Valencia,Luis Martinez,Monitor,Electronica,4,107.38,429.52,Maritimo,Cancelado
440,16/2/2025,Chile,Valparaiso,Luis Lopez,Monitor,Electronica,2,1078.63,2157.26,Terrestre,En transito
441,5/9/2024,Uruguay,Salto,Juan Martinez,Silla ergonomica,Muebles,2,648.86,1297.72,Aereo,Entregado
442,15/12/2024,Brasil,Brasilia,Laura Sanchez,Monitor,Electronica,5,334.08,1670.4,Aereo,Entregado
443,4/11/2024,Paraguay,Asuncion,Luis Martinez,Auriculares,Accesorios,1,795.28,795.28,Terrestre,Pendiente
444,8/12/2024,Ecuador,Cuenca,Laura Rodriguez,Silla ergonomica,Muebles,1,615.31,615.31,Terrestre,Cancelado
445,1/11/2024,Argentina,Cordoba,Pedro Rodriguez,Celular,Electronica,1,644.21,644.21,Maritimo,Entregado
446,25/1/2024,Paraguay,Encarnacion,Maria Martinez,Laptop,Electronica,2,407.23,814.46,Aereo,Cancelado
447,29/6/2024,Bolivia,Cochabamba,Luis Sanchez,Silla ergonomica,Muebles,2,742.56,1485.12,Maritimo,Entregado
448,10/8/2024,Peru,Arequipa,Juan Perez,Impresora,Oficina,1,213.38,213.38,Terrestre,Entregado
449,22/12/2024,Ecuador,Quito,Juan Perez,Auriculares,Accesorios,1,231.1,231.1,Terrestre,Cancelado
450,6/4/2024,Venezuela,Maracaibo,Luis Perez,Monitor,Electronica,5,319.93,1599.65,Aereo,Cancelado
451,14/11/2024,Argentina,Buenos Aires,Laura Lopez,Impresora,Oficina,2,651.98,1303.96,Maritimo,Cancelado
